areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate
N92000002,Northern Ireland,nation,2021-02-11,108027,253
N92000002,Northern Ireland,nation,2021-02-10,107774,336
N92000002,Northern Ireland,nation,2021-02-09,107438,275
N92000002,Northern Ireland,nation,2021-02-08,107163,296
N92000002,Northern Ireland,nation,2021-02-07,106867,334
N92000002,Northern Ireland,nation,2021-02-06,106533,390
N92000002,Northern Ireland,nation,2021-02-05,106143,506
N92000002,Northern Ireland,nation,2021-02-04,105637,412
N92000002,Northern Ireland,nation,2021-02-03,105225,504
N92000002,Northern Ireland,nation,2021-02-02,104721,447
N92000002,Northern Ireland,nation,2021-02-01,104274,314
N92000002,Northern Ireland,nation,2021-01-31,103960,426
N92000002,Northern Ireland,nation,2021-01-30,103534,455
N92000002,Northern Ireland,nation,2021-01-29,103079,669
N92000002,Northern Ireland,nation,2021-01-28,102410,592
N92000002,Northern Ireland,nation,2021-01-27,101818,527
N92000002,Northern Ireland,nation,2021-01-26,101291,550
N92000002,Northern Ireland,nation,2021-01-25,100741,422
N92000002,Northern Ireland,nation,2021-01-24,100319,433
N92000002,Northern Ireland,nation,2021-01-23,99886,670
N92000002,Northern Ireland,nation,2021-01-22,99216,865
N92000002,Northern Ireland,nation,2021-01-21,98351,732
N92000002,Northern Ireland,nation,2021-01-20,97619,905
N92000002,Northern Ireland,nation,2021-01-19,96714,713
N92000002,Northern Ireland,nation,2021-01-18,96001,640
N92000002,Northern Ireland,nation,2021-01-17,95361,822
N92000002,Northern Ireland,nation,2021-01-16,94539,705
N92000002,Northern Ireland,nation,2021-01-15,93834,1052
N92000002,Northern Ireland,nation,2021-01-14,92782,973
N92000002,Northern Ireland,nation,2021-01-13,91809,1145
N92000002,Northern Ireland,nation,2021-01-12,90664,1205
N92000002,Northern Ireland,nation,2021-01-11,89459,759
N92000002,Northern Ireland,nation,2021-01-10,88700,1112
N92000002,Northern Ireland,nation,2021-01-09,87588,1442
N92000002,Northern Ireland,nation,2021-01-08,86146,1500
N92000002,Northern Ireland,nation,2021-01-07,84646,1410
N92000002,Northern Ireland,nation,2021-01-06,83236,1985
N92000002,Northern Ireland,nation,2021-01-05,81251,1378
N92000002,Northern Ireland,nation,2021-01-04,79873,1801
N92000002,Northern Ireland,nation,2021-01-03,78072,1662
N92000002,Northern Ireland,nation,2021-01-02,76410,3576
N92000002,Northern Ireland,nation,2021-01-01,72834,0
N92000002,Northern Ireland,nation,2020-12-31,72834,1929
N92000002,Northern Ireland,nation,2020-12-30,70905,2143
N92000002,Northern Ireland,nation,2020-12-29,68762,1566
N92000002,Northern Ireland,nation,2020-12-28,67196,1634
N92000002,Northern Ireland,nation,2020-12-27,65562,0
N92000002,Northern Ireland,nation,2020-12-26,65562,998
N92000002,Northern Ireland,nation,2020-12-25,64564,0
N92000002,Northern Ireland,nation,2020-12-24,64564,841
N92000002,Northern Ireland,nation,2020-12-23,63723,787
N92000002,Northern Ireland,nation,2020-12-22,62936,439
N92000002,Northern Ireland,nation,2020-12-21,62497,555
N92000002,Northern Ireland,nation,2020-12-20,61942,505
N92000002,Northern Ireland,nation,2020-12-19,61437,640
N92000002,Northern Ireland,nation,2020-12-18,60797,510
N92000002,Northern Ireland,nation,2020-12-17,60287,656
N92000002,Northern Ireland,nation,2020-12-16,59631,510
N92000002,Northern Ireland,nation,2020-12-15,59121,486
N92000002,Northern Ireland,nation,2020-12-14,58635,419
N92000002,Northern Ireland,nation,2020-12-13,58216,483
N92000002,Northern Ireland,nation,2020-12-12,57733,476
N92000002,Northern Ireland,nation,2020-12-11,57257,538
N92000002,Northern Ireland,nation,2020-12-10,56719,441
N92000002,Northern Ireland,nation,2020-12-09,56278,483
N92000002,Northern Ireland,nation,2020-12-08,55795,351
N92000002,Northern Ireland,nation,2020-12-07,55444,397
N92000002,Northern Ireland,nation,2020-12-06,55047,419
N92000002,Northern Ireland,nation,2020-12-05,54628,451
N92000002,Northern Ireland,nation,2020-12-04,54177,449
N92000002,Northern Ireland,nation,2020-12-03,53728,456
N92000002,Northern Ireland,nation,2020-12-02,53272,416
N92000002,Northern Ireland,nation,2020-12-01,52856,391
N92000002,Northern Ireland,nation,2020-11-30,52465,290
N92000002,Northern Ireland,nation,2020-11-29,52175,351
N92000002,Northern Ireland,nation,2020-11-28,51824,315
N92000002,Northern Ireland,nation,2020-11-27,51509,391
N92000002,Northern Ireland,nation,2020-11-26,51118,442
N92000002,Northern Ireland,nation,2020-11-25,50676,533
N92000002,Northern Ireland,nation,2020-11-24,50143,79
N92000002,Northern Ireland,nation,2020-11-23,50064,280
N92000002,Northern Ireland,nation,2020-11-22,49784,342
N92000002,Northern Ireland,nation,2020-11-21,49442,357
N92000002,Northern Ireland,nation,2020-11-20,49085,369
N92000002,Northern Ireland,nation,2020-11-19,48716,487
N92000002,Northern Ireland,nation,2020-11-18,48229,518
N92000002,Northern Ireland,nation,2020-11-17,47711,549
N92000002,Northern Ireland,nation,2020-11-16,47162,331
N92000002,Northern Ireland,nation,2020-11-15,46831,472
N92000002,Northern Ireland,nation,2020-11-14,46359,511
N92000002,Northern Ireland,nation,2020-11-13,45848,607
N92000002,Northern Ireland,nation,2020-11-12,45241,548
N92000002,Northern Ireland,nation,2020-11-11,44693,791
N92000002,Northern Ireland,nation,2020-11-10,43902,514
N92000002,Northern Ireland,nation,2020-11-09,43388,471
N92000002,Northern Ireland,nation,2020-11-08,42917,420
N92000002,Northern Ireland,nation,2020-11-07,42497,528
N92000002,Northern Ireland,nation,2020-11-06,41969,595
N92000002,Northern Ireland,nation,2020-11-05,41374,516
N92000002,Northern Ireland,nation,2020-11-04,40858,679
N92000002,Northern Ireland,nation,2020-11-03,40179,570
N92000002,Northern Ireland,nation,2020-11-02,39609,493
N92000002,Northern Ireland,nation,2020-11-01,39116,685
N92000002,Northern Ireland,nation,2020-10-31,38431,649
N92000002,Northern Ireland,nation,2020-10-30,37782,566
N92000002,Northern Ireland,nation,2020-10-29,37216,822
N92000002,Northern Ireland,nation,2020-10-28,36394,840
N92000002,Northern Ireland,nation,2020-10-27,35554,722
N92000002,Northern Ireland,nation,2020-10-26,34832,727
N92000002,Northern Ireland,nation,2020-10-25,34105,896
N92000002,Northern Ireland,nation,2020-10-24,33209,923
N92000002,Northern Ireland,nation,2020-10-23,32286,1252
N92000002,Northern Ireland,nation,2020-10-22,31034,1042
N92000002,Northern Ireland,nation,2020-10-21,29992,1039
N92000002,Northern Ireland,nation,2020-10-20,28953,913
N92000002,Northern Ireland,nation,2020-10-19,28040,820
N92000002,Northern Ireland,nation,2020-10-18,27220,1012
N92000002,Northern Ireland,nation,2020-10-17,26208,1031
N92000002,Northern Ireland,nation,2020-10-16,25177,1299
N92000002,Northern Ireland,nation,2020-10-15,23878,763
N92000002,Northern Ireland,nation,2020-10-14,23115,1217
N92000002,Northern Ireland,nation,2020-10-13,21898,863
N92000002,Northern Ireland,nation,2020-10-12,21035,877
N92000002,Northern Ireland,nation,2020-10-11,20158,1066
N92000002,Northern Ireland,nation,2020-10-10,19092,902
N92000002,Northern Ireland,nation,2020-10-09,18190,1080
N92000002,Northern Ireland,nation,2020-10-08,17110,923
N92000002,Northern Ireland,nation,2020-10-07,16187,828
N92000002,Northern Ireland,nation,2020-10-06,15359,669
N92000002,Northern Ireland,nation,2020-10-05,14690,616
N92000002,Northern Ireland,nation,2020-10-04,14074,462
N92000002,Northern Ireland,nation,2020-10-03,13612,726
N92000002,Northern Ireland,nation,2020-10-02,12886,934
N92000002,Northern Ireland,nation,2020-10-01,11952,259
N92000002,Northern Ireland,nation,2020-09-30,11693,424
N92000002,Northern Ireland,nation,2020-09-29,11269,320
N92000002,Northern Ireland,nation,2020-09-28,10949,220
N92000002,Northern Ireland,nation,2020-09-27,10729,187
N92000002,Northern Ireland,nation,2020-09-26,10542,319
N92000002,Northern Ireland,nation,2020-09-25,10223,273
N92000002,Northern Ireland,nation,2020-09-24,9950,189
N92000002,Northern Ireland,nation,2020-09-23,9761,220
N92000002,Northern Ireland,nation,2020-09-22,9541,75
N92000002,Northern Ireland,nation,2020-09-21,9466,125
N92000002,Northern Ireland,nation,2020-09-20,9341,176
N92000002,Northern Ireland,nation,2020-09-19,9165,222
N92000002,Northern Ireland,nation,2020-09-18,8943,163
N92000002,Northern Ireland,nation,2020-09-17,8780,149
N92000002,Northern Ireland,nation,2020-09-16,8631,129
N92000002,Northern Ireland,nation,2020-09-15,8502,79
N92000002,Northern Ireland,nation,2020-09-14,8423,109
N92000002,Northern Ireland,nation,2020-09-13,8314,87
N92000002,Northern Ireland,nation,2020-09-12,8227,104
N92000002,Northern Ireland,nation,2020-09-11,8123,88
N92000002,Northern Ireland,nation,2020-09-10,8035,78
N92000002,Northern Ireland,nation,2020-09-09,7957,49
N92000002,Northern Ireland,nation,2020-09-08,7908,40
N92000002,Northern Ireland,nation,2020-09-07,7868,141
N92000002,Northern Ireland,nation,2020-09-06,7727,106
N92000002,Northern Ireland,nation,2020-09-05,7621,118
N92000002,Northern Ireland,nation,2020-09-04,7503,61
N92000002,Northern Ireland,nation,2020-09-03,7442,77
N92000002,Northern Ireland,nation,2020-09-02,7365,71
N92000002,Northern Ireland,nation,2020-09-01,7294,49
N92000002,Northern Ireland,nation,2020-08-31,7245,58
N92000002,Northern Ireland,nation,2020-08-30,7187,49
N92000002,Northern Ireland,nation,2020-08-29,7138,89
N92000002,Northern Ireland,nation,2020-08-28,7049,85
N92000002,Northern Ireland,nation,2020-08-27,6964,69
N92000002,Northern Ireland,nation,2020-08-26,6895,72
N92000002,Northern Ireland,nation,2020-08-25,6823,47
N92000002,Northern Ireland,nation,2020-08-24,6776,10
N92000002,Northern Ireland,nation,2020-08-23,6766,119
N92000002,Northern Ireland,nation,2020-08-22,6647,71
N92000002,Northern Ireland,nation,2020-08-21,6576,20
N92000002,Northern Ireland,nation,2020-08-20,6556,51
N92000002,Northern Ireland,nation,2020-08-19,6505,34
N92000002,Northern Ireland,nation,2020-08-18,6471,41
N92000002,Northern Ireland,nation,2020-08-17,6430,39
N92000002,Northern Ireland,nation,2020-08-16,6391,27
N92000002,Northern Ireland,nation,2020-08-15,6364,65
N92000002,Northern Ireland,nation,2020-08-14,6299,74
N92000002,Northern Ireland,nation,2020-08-13,6225,8
N92000002,Northern Ireland,nation,2020-08-12,6217,29
N92000002,Northern Ireland,nation,2020-08-11,6188,48
N92000002,Northern Ireland,nation,2020-08-10,6140,0
N92000002,Northern Ireland,nation,2020-08-09,6064,0
N92000002,Northern Ireland,nation,2020-08-08,6064,0
N92000002,Northern Ireland,nation,2020-08-07,6064,15
N92000002,Northern Ireland,nation,2020-08-06,6049,43
N92000002,Northern Ireland,nation,2020-08-05,6006,10
N92000002,Northern Ireland,nation,2020-08-04,5996,8
N92000002,Northern Ireland,nation,2020-08-03,5988,0
N92000002,Northern Ireland,nation,2020-08-02,5948,0
N92000002,Northern Ireland,nation,2020-08-01,5948,0
N92000002,Northern Ireland,nation,2020-07-31,5948,10
N92000002,Northern Ireland,nation,2020-07-30,5938,8
N92000002,Northern Ireland,nation,2020-07-29,5930,9
N92000002,Northern Ireland,nation,2020-07-28,5921,9
N92000002,Northern Ireland,nation,2020-07-27,5912,0
N92000002,Northern Ireland,nation,2020-07-26,5891,0
N92000002,Northern Ireland,nation,2020-07-25,5891,0
N92000002,Northern Ireland,nation,2020-07-24,5891,15
N92000002,Northern Ireland,nation,2020-07-23,5876,8
N92000002,Northern Ireland,nation,2020-07-22,5868,9
N92000002,Northern Ireland,nation,2020-07-21,5859,2
N92000002,Northern Ireland,nation,2020-07-20,5857,0
N92000002,Northern Ireland,nation,2020-07-19,5834,0
N92000002,Northern Ireland,nation,2020-07-18,5834,0
N92000002,Northern Ireland,nation,2020-07-17,5834,19
N92000002,Northern Ireland,nation,2020-07-16,5815,16
N92000002,Northern Ireland,nation,2020-07-15,5799,9
N92000002,Northern Ireland,nation,2020-07-14,5790,2
N92000002,Northern Ireland,nation,2020-07-13,5788,0
N92000002,Northern Ireland,nation,2020-07-12,5772,0
N92000002,Northern Ireland,nation,2020-07-11,5772,0
N92000002,Northern Ireland,nation,2020-07-10,5772,4
N92000002,Northern Ireland,nation,2020-07-09,5768,3
N92000002,Northern Ireland,nation,2020-07-08,5765,4
N92000002,Northern Ireland,nation,2020-07-07,5761,5
N92000002,Northern Ireland,nation,2020-07-06,5756,0
N92000002,Northern Ireland,nation,2020-07-05,5747,0
N92000002,Northern Ireland,nation,2020-07-04,5747,0
N92000002,Northern Ireland,nation,2020-07-03,5747,4
N92000002,Northern Ireland,nation,2020-07-02,5768,7
N92000002,Northern Ireland,nation,2020-07-01,5761,1
N92000002,Northern Ireland,nation,2020-06-30,5760,3
N92000002,Northern Ireland,nation,2020-06-29,5757,6
N92000002,Northern Ireland,nation,2020-06-28,5751,1
N92000002,Northern Ireland,nation,2020-06-27,5750,2
N92000002,Northern Ireland,nation,2020-06-26,5748,4
N92000002,Northern Ireland,nation,2020-06-25,4874,1
N92000002,Northern Ireland,nation,2020-06-24,4873,2
N92000002,Northern Ireland,nation,2020-06-23,4871,0
N92000002,Northern Ireland,nation,2020-06-22,4871,1
N92000002,Northern Ireland,nation,2020-06-21,4870,4
N92000002,Northern Ireland,nation,2020-06-20,4866,0
N92000002,Northern Ireland,nation,2020-06-19,4866,3
N92000002,Northern Ireland,nation,2020-06-18,4863,1
N92000002,Northern Ireland,nation,2020-06-17,4862,8
N92000002,Northern Ireland,nation,2020-06-16,4854,2
N92000002,Northern Ireland,nation,2020-06-15,4852,4
N92000002,Northern Ireland,nation,2020-06-14,4848,7
N92000002,Northern Ireland,nation,2020-06-13,4841,3
N92000002,Northern Ireland,nation,2020-06-12,4838,16
N92000002,Northern Ireland,nation,2020-06-11,4822,4
N92000002,Northern Ireland,nation,2020-06-10,4818,13
N92000002,Northern Ireland,nation,2020-06-09,4805,3
N92000002,Northern Ireland,nation,2020-06-08,4802,6
N92000002,Northern Ireland,nation,2020-06-07,4796,6
N92000002,Northern Ireland,nation,2020-06-06,4790,14
N92000002,Northern Ireland,nation,2020-06-05,4776,3
N92000002,Northern Ireland,nation,2020-06-04,4773,33
N92000002,Northern Ireland,nation,2020-06-03,4740,8
N92000002,Northern Ireland,nation,2020-06-02,4732,4
N92000002,Northern Ireland,nation,2020-06-01,4728,12
N92000002,Northern Ireland,nation,2020-05-31,4716,7
N92000002,Northern Ireland,nation,2020-05-30,4709,13
N92000002,Northern Ireland,nation,2020-05-29,4696,17
N92000002,Northern Ireland,nation,2020-05-28,4679,16
N92000002,Northern Ireland,nation,2020-05-27,4663,26
N92000002,Northern Ireland,nation,2020-05-26,4637,28
N92000002,Northern Ireland,nation,2020-05-25,4609,39
N92000002,Northern Ireland,nation,2020-05-24,4570,25
N92000002,Northern Ireland,nation,2020-05-23,4545,41
N92000002,Northern Ireland,nation,2020-05-22,4504,23
N92000002,Northern Ireland,nation,2020-05-21,4481,42
N92000002,Northern Ireland,nation,2020-05-20,4439,18
N92000002,Northern Ireland,nation,2020-05-19,4421,20
N92000002,Northern Ireland,nation,2020-05-18,4401,16
N92000002,Northern Ireland,nation,2020-05-17,4385,28
N92000002,Northern Ireland,nation,2020-05-16,4357,40
N92000002,Northern Ireland,nation,2020-05-15,4317,26
N92000002,Northern Ireland,nation,2020-05-14,4291,38
N92000002,Northern Ireland,nation,2020-05-13,4253,60
N92000002,Northern Ireland,nation,2020-05-12,4193,44
N92000002,Northern Ireland,nation,2020-05-11,4149,30
N92000002,Northern Ireland,nation,2020-05-10,4119,41
N92000002,Northern Ireland,nation,2020-05-09,4078,56
N92000002,Northern Ireland,nation,2020-05-08,4022,38
N92000002,Northern Ireland,nation,2020-05-07,3984,50
N92000002,Northern Ireland,nation,2020-05-06,3934,53
N92000002,Northern Ireland,nation,2020-05-05,3881,45
N92000002,Northern Ireland,nation,2020-05-04,3836,69
N92000002,Northern Ireland,nation,2020-05-03,3767,78
N92000002,Northern Ireland,nation,2020-05-02,3689,66
N92000002,Northern Ireland,nation,2020-05-01,3623,87
N92000002,Northern Ireland,nation,2020-04-30,3536,73
N92000002,Northern Ireland,nation,2020-04-29,3463,55
N92000002,Northern Ireland,nation,2020-04-28,3408,34
N92000002,Northern Ireland,nation,2020-04-27,3374,66
N92000002,Northern Ireland,nation,2020-04-26,3308,82
N92000002,Northern Ireland,nation,2020-04-25,3226,104
N92000002,Northern Ireland,nation,2020-04-24,3122,106
N92000002,Northern Ireland,nation,2020-04-23,3016,142
N92000002,Northern Ireland,nation,2020-04-22,2874,116
N92000002,Northern Ireland,nation,2020-04-21,2758,30
N92000002,Northern Ireland,nation,2020-04-20,2728,83
N92000002,Northern Ireland,nation,2020-04-19,2645,159
N92000002,Northern Ireland,nation,2020-04-18,2486,148
N92000002,Northern Ireland,nation,2020-04-17,2338,137
N92000002,Northern Ireland,nation,2020-04-16,2201,113
N92000002,Northern Ireland,nation,2020-04-15,2088,121
N92000002,Northern Ireland,nation,2020-04-14,1967,85
N92000002,Northern Ireland,nation,2020-04-13,1882,76
N92000002,Northern Ireland,nation,2020-04-12,1806,89
N92000002,Northern Ireland,nation,2020-04-11,1717,128
N92000002,Northern Ireland,nation,2020-04-10,1589,112
N92000002,Northern Ireland,nation,2020-04-09,1477,138
N92000002,Northern Ireland,nation,2020-04-08,1339,84
N92000002,Northern Ireland,nation,2020-04-07,1255,97
N92000002,Northern Ireland,nation,2020-04-06,1158,69
N92000002,Northern Ireland,nation,2020-04-05,1089,91
N92000002,Northern Ireland,nation,2020-04-04,998,94
N92000002,Northern Ireland,nation,2020-04-03,904,130
N92000002,Northern Ireland,nation,2020-04-02,774,85
N92000002,Northern Ireland,nation,2020-04-01,689,103
N92000002,Northern Ireland,nation,2020-03-31,586,53
N92000002,Northern Ireland,nation,2020-03-30,533,123
N92000002,Northern Ireland,nation,2020-03-29,410,86
N92000002,Northern Ireland,nation,2020-03-28,324,49
N92000002,Northern Ireland,nation,2020-03-27,275,34
N92000002,Northern Ireland,nation,2020-03-26,241,32
N92000002,Northern Ireland,nation,2020-03-25,209,37
N92000002,Northern Ireland,nation,2020-03-24,172,24
N92000002,Northern Ireland,nation,2020-03-23,148,20
N92000002,Northern Ireland,nation,2020-03-22,128,20
N92000002,Northern Ireland,nation,2020-03-21,108,22
N92000002,Northern Ireland,nation,2020-03-20,86,9
N92000002,Northern Ireland,nation,2020-03-19,77,9
N92000002,Northern Ireland,nation,2020-03-18,68,6
N92000002,Northern Ireland,nation,2020-03-17,62,10
N92000002,Northern Ireland,nation,2020-03-16,52,7
N92000002,Northern Ireland,nation,2020-03-15,45,11
N92000002,Northern Ireland,nation,2020-03-14,34,5
N92000002,Northern Ireland,nation,2020-03-13,29,10
N92000002,Northern Ireland,nation,2020-03-12,19,1
N92000002,Northern Ireland,nation,2020-03-11,18,2
N92000002,Northern Ireland,nation,2020-03-10,16,0
N92000002,Northern Ireland,nation,2020-03-09,12,3
N92000002,Northern Ireland,nation,2020-03-08,9,5
N92000002,Northern Ireland,nation,2020-03-07,4,2
N92000002,Northern Ireland,nation,2020-03-06,2,2
S92000003,Scotland,nation,2022-02-13,1301389,5301
S92000003,Scotland,nation,2022-02-12,1296088,5601
S92000003,Scotland,nation,2022-02-11,1290487,7341
S92000003,Scotland,nation,2022-02-10,1283259,7275
S92000003,Scotland,nation,2022-02-09,1179974,3796
S92000003,Scotland,nation,2022-02-08,1176188,2664
S92000003,Scotland,nation,2022-02-07,1173535,2535
S92000003,Scotland,nation,2022-02-06,1171004,3242
S92000003,Scotland,nation,2022-02-05,1167763,2915
S92000003,Scotland,nation,2022-02-04,1164870,4429
S92000003,Scotland,nation,2022-02-03,1160448,4355
S92000003,Scotland,nation,2022-02-02,1156123,4509
S92000003,Scotland,nation,2022-02-01,1151614,2848
S92000003,Scotland,nation,2022-01-31,1148772,1961
S92000003,Scotland,nation,2022-01-30,1146815,3539
S92000003,Scotland,nation,2022-01-29,1143275,3342
S92000003,Scotland,nation,2022-01-28,1139939,3956
S92000003,Scotland,nation,2022-01-27,1135991,4333
S92000003,Scotland,nation,2022-01-26,1131668,4615
S92000003,Scotland,nation,2022-01-25,1127067,3024
S92000003,Scotland,nation,2022-01-24,1124048,2956
S92000003,Scotland,nation,2022-01-23,1121094,3518
S92000003,Scotland,nation,2022-01-22,1117515,3456
S92000003,Scotland,nation,2022-01-21,1114066,3890
S92000003,Scotland,nation,2022-01-20,1110186,4743
S92000003,Scotland,nation,2022-01-19,1105454,4937
S92000003,Scotland,nation,2022-01-18,1100526,3507
S92000003,Scotland,nation,2022-01-17,1097158,2910
S92000003,Scotland,nation,2022-01-16,1094251,4117
S92000003,Scotland,nation,2022-01-15,1090144,4469
S92000003,Scotland,nation,2022-01-14,1085696,5977
S92000003,Scotland,nation,2022-01-13,1079729,5186
S92000003,Scotland,nation,2022-01-12,1074591,7606
S92000003,Scotland,nation,2022-01-11,1067028,10392
S92000003,Scotland,nation,2022-01-10,1056837,11827
S92000003,Scotland,nation,2022-01-09,1045109,7561
S92000003,Scotland,nation,2022-01-08,1037622,12602
S92000003,Scotland,nation,2022-01-07,1025063,14486
S92000003,Scotland,nation,2022-01-06,1010660,11360
S92000003,Scotland,nation,2022-01-05,999324,16103
S92000003,Scotland,nation,2022-01-04,983270,17259
S92000003,Scotland,nation,2022-01-03,966027,20217
S92000003,Scotland,nation,2022-01-02,945871,14080
S92000003,Scotland,nation,2022-01-01,931852,17065
S92000003,Scotland,nation,2021-12-31,914841,11962
S92000003,Scotland,nation,2021-12-30,902889,16857
S92000003,Scotland,nation,2021-12-29,886065,15849
S92000003,Scotland,nation,2021-12-28,870304,9360
S92000003,Scotland,nation,2021-12-27,860964,10562
S92000003,Scotland,nation,2021-12-26,850411,11030
S92000003,Scotland,nation,2021-12-25,839391,8252
S92000003,Scotland,nation,2021-12-24,831158,7076
S92000003,Scotland,nation,2021-12-23,824088,6215
S92000003,Scotland,nation,2021-12-22,814359,5967
S92000003,Scotland,nation,2021-12-21,811927,5242
S92000003,Scotland,nation,2021-12-20,806695,6734
S92000003,Scotland,nation,2021-12-19,799970,5924
S92000003,Scotland,nation,2021-12-18,794062,5917
S92000003,Scotland,nation,2021-12-17,788156,4336
S92000003,Scotland,nation,2021-12-16,783828,5951
S92000003,Scotland,nation,2021-12-15,777885,5155
S92000003,Scotland,nation,2021-12-14,772738,3117
S92000003,Scotland,nation,2021-12-13,769642,3756
S92000003,Scotland,nation,2021-12-12,765889,4002
S92000003,Scotland,nation,2021-12-11,761889,4087
S92000003,Scotland,nation,2021-12-10,757813,5018
S92000003,Scotland,nation,2021-12-09,752805,3196
S92000003,Scotland,nation,2021-12-08,749620,3077
S92000003,Scotland,nation,2021-12-07,746549,3060
S92000003,Scotland,nation,2021-12-06,743496,3894
S92000003,Scotland,nation,2021-12-05,739610,2607
S92000003,Scotland,nation,2021-12-04,737003,1257
S92000003,Scotland,nation,2021-12-03,735750,2432
S92000003,Scotland,nation,2021-12-02,733329,3002
S92000003,Scotland,nation,2021-12-01,730331,2796
S92000003,Scotland,nation,2021-11-30,727549,2569
S92000003,Scotland,nation,2021-11-29,724983,2244
S92000003,Scotland,nation,2021-11-28,722742,2177
S92000003,Scotland,nation,2021-11-27,720572,2287
S92000003,Scotland,nation,2021-11-26,718285,2888
S92000003,Scotland,nation,2021-11-25,715399,2932
S92000003,Scotland,nation,2021-11-24,712474,3080
S92000003,Scotland,nation,2021-11-23,709399,2527
S92000003,Scotland,nation,2021-11-22,706874,2481
S92000003,Scotland,nation,2021-11-21,704395,2677
S92000003,Scotland,nation,2021-11-20,701719,2756
S92000003,Scotland,nation,2021-11-19,698962,3090
S92000003,Scotland,nation,2021-11-18,695877,3235
S92000003,Scotland,nation,2021-11-17,691939,3360
S92000003,Scotland,nation,2021-11-16,688582,2771
S92000003,Scotland,nation,2021-11-15,685815,2288
S92000003,Scotland,nation,2021-11-14,683530,3077
S92000003,Scotland,nation,2021-11-13,680455,3052
S92000003,Scotland,nation,2021-11-12,677408,3349
S92000003,Scotland,nation,2021-11-11,674062,3340
S92000003,Scotland,nation,2021-11-10,670729,3852
S92000003,Scotland,nation,2021-11-09,666880,2233
S92000003,Scotland,nation,2021-11-08,664654,2012
S92000003,Scotland,nation,2021-11-07,662644,2908
S92000003,Scotland,nation,2021-11-06,659738,3249
S92000003,Scotland,nation,2021-11-05,656497,2389
S92000003,Scotland,nation,2021-11-04,653975,2823
S92000003,Scotland,nation,2021-11-03,651169,3495
S92000003,Scotland,nation,2021-11-02,647689,2010
S92000003,Scotland,nation,2021-11-01,645697,2065
S92000003,Scotland,nation,2021-10-31,643632,2513
S92000003,Scotland,nation,2021-10-30,641121,3867
S92000003,Scotland,nation,2021-10-29,637266,2732
S92000003,Scotland,nation,2021-10-28,634544,2153
S92000003,Scotland,nation,2021-10-27,632397,2566
S92000003,Scotland,nation,2021-10-26,629849,2262
S92000003,Scotland,nation,2021-10-25,627596,2239
S92000003,Scotland,nation,2021-10-24,625363,2528
S92000003,Scotland,nation,2021-10-23,622836,2403
S92000003,Scotland,nation,2021-10-22,620433,2902
S92000003,Scotland,nation,2021-10-21,617536,2355
S92000003,Scotland,nation,2021-10-20,615182,2768
S92000003,Scotland,nation,2021-10-19,612416,2459
S92000003,Scotland,nation,2021-10-18,609959,2194
S92000003,Scotland,nation,2021-10-17,607767,2666
S92000003,Scotland,nation,2021-10-16,605104,2581
S92000003,Scotland,nation,2021-10-15,602524,2762
S92000003,Scotland,nation,2021-10-14,599837,2639
S92000003,Scotland,nation,2021-10-13,597199,2581
S92000003,Scotland,nation,2021-10-12,594623,1908
S92000003,Scotland,nation,2021-10-11,592721,2297
S92000003,Scotland,nation,2021-10-10,590424,2363
S92000003,Scotland,nation,2021-10-09,588062,2417
S92000003,Scotland,nation,2021-10-08,585647,2627
S92000003,Scotland,nation,2021-10-07,583019,2691
S92000003,Scotland,nation,2021-10-06,580332,3055
S92000003,Scotland,nation,2021-10-05,577282,2056
S92000003,Scotland,nation,2021-10-04,575231,1760
S92000003,Scotland,nation,2021-10-03,573471,2040
S92000003,Scotland,nation,2021-10-02,571431,2515
S92000003,Scotland,nation,2021-10-01,568916,2693
S92000003,Scotland,nation,2021-09-30,566231,2911
S92000003,Scotland,nation,2021-09-29,563326,2997
S92000003,Scotland,nation,2021-09-28,560334,2370
S92000003,Scotland,nation,2021-09-27,557970,2069
S92000003,Scotland,nation,2021-09-26,555906,2556
S92000003,Scotland,nation,2021-09-25,553350,3261
S92000003,Scotland,nation,2021-09-24,550090,3667
S92000003,Scotland,nation,2021-09-23,546426,4024
S92000003,Scotland,nation,2021-09-22,542411,3598
S92000003,Scotland,nation,2021-09-21,538819,2870
S92000003,Scotland,nation,2021-09-20,535955,2917
S92000003,Scotland,nation,2021-09-19,533038,3833
S92000003,Scotland,nation,2021-09-18,529207,6116
S92000003,Scotland,nation,2021-09-17,523095,5529
S92000003,Scotland,nation,2021-09-16,517216,0
S92000003,Scotland,nation,2021-09-15,517216,4917
S92000003,Scotland,nation,2021-09-14,512312,3375
S92000003,Scotland,nation,2021-09-13,508882,4241
S92000003,Scotland,nation,2021-09-12,504650,5912
S92000003,Scotland,nation,2021-09-11,498745,4298
S92000003,Scotland,nation,2021-09-10,494457,6815
S92000003,Scotland,nation,2021-09-09,487654,6836
S92000003,Scotland,nation,2021-09-08,480824,5810
S92000003,Scotland,nation,2021-09-07,475027,5692
S92000003,Scotland,nation,2021-09-06,469341,7065
S92000003,Scotland,nation,2021-09-05,462288,6368
S92000003,Scotland,nation,2021-09-04,455926,6152
S92000003,Scotland,nation,2021-09-03,449780,6711
S92000003,Scotland,nation,2021-09-02,443080,6400
S92000003,Scotland,nation,2021-09-01,436688,6170
