"Date","Spot exchange rate, Polish Zloty into Sterling                          XUDLBK47"
"07 Jul 17","4.7934"
"06 Jul 17","4.8108"
"05 Jul 17","4.8409"
"04 Jul 17","4.8363"
"03 Jul 17","4.8267"
"30 Jun 17","4.8178"
"29 Jun 17","4.8175"
"28 Jun 17","4.8263"
"27 Jun 17","4.7728"
"26 Jun 17","4.7872"
"23 Jun 17","4.8053"
"22 Jun 17","4.8092"
"21 Jun 17","4.8291"
"20 Jun 17","4.8101"
"19 Jun 17","4.8172"
"16 Jun 17","4.8094"
"15 Jun 17","4.852"
"14 Jun 17","4.7585"
"13 Jun 17","4.7629"
"12 Jun 17","4.7445"
"09 Jun 17","4.7697"
"08 Jun 17","4.842"
"07 Jun 17","4.8281"
"06 Jun 17","4.7995"
"05 Jun 17","4.8162"
"02 Jun 17","4.7807"
"01 Jun 17","4.8179"
"31 May 17","4.8042"
"30 May 17","4.807"
"26 May 17","4.7804"
"25 May 17","4.8135"
"24 May 17","4.8461"
"23 May 17","4.8609"
"22 May 17","4.8539"
"19 May 17","4.892"
"18 May 17","4.9245"
"17 May 17","4.8708"
"16 May 17","4.8872"
"15 May 17","4.9425"
"12 May 17","4.9864"
"11 May 17","4.9999"
"10 May 17","5.0171"
"09 May 17","5.0255"
"08 May 17","4.9847"
"05 May 17","4.9669"
"04 May 17","4.9751"
"03 May 17","4.969"
"02 May 17","4.9884"
"28 Apr 17","5.0209"
"27 Apr 17","5.0098"
"26 Apr 17","4.9977"
"25 Apr 17","4.9645"
"24 Apr 17","4.9919"
"21 Apr 17","5.1059"
"20 Apr 17","5.0951"
"19 Apr 17","5.0798"
"18 Apr 17","5.0504"
"13 Apr 17","5.0001"
"12 Apr 17","5.0084"
"11 Apr 17","4.9911"
"10 Apr 17","4.9677"
"07 Apr 17","4.9255"
"06 Apr 17","4.9536"
"05 Apr 17","4.9489"
"04 Apr 17","4.9686"
"03 Apr 17","4.9725"
"31 Mar 17","4.9554"
"30 Mar 17","4.9017"
"29 Mar 17","4.8814"
"28 Mar 17","4.8879"
"27 Mar 17","4.9108"
"24 Mar 17","4.9266"
"23 Mar 17","4.9501"
"22 Mar 17","4.9429"
"21 Mar 17","4.9336"
"20 Mar 17","4.9188"
"17 Mar 17","4.9363"
"16 Mar 17","4.9479"
"15 Mar 17","4.9577"
"14 Mar 17","4.9427"
"13 Mar 17","4.9782"
"10 Mar 17","4.9471"
"09 Mar 17","4.9656"
"08 Mar 17","4.9669"
"07 Mar 17","4.9601"
"06 Mar 17","4.9852"
"03 Mar 17","4.9908"
"02 Mar 17","5.0185"
"01 Mar 17","5.012"
"28 Feb 17","5.0532"
"27 Feb 17","5.0657"
"24 Feb 17","5.0968"
"23 Feb 17","5.0973"
"22 Feb 17","5.086"
"21 Feb 17","5.0903"
"20 Feb 17","5.0671"
"17 Feb 17","5.0704"
"16 Feb 17","5.0598"
"15 Feb 17","5.0764"
"14 Feb 17","5.0858"
"13 Feb 17","5.0862"
"10 Feb 17","5.0551"
"09 Feb 17","5.0786"
"08 Feb 17","5.0516"
"07 Feb 17","4.9966"
"06 Feb 17","4.9711"
"03 Feb 17","4.9815"
"02 Feb 17","4.998"
"01 Feb 17","5.0778"
"31 Jan 17","5.0355"
"30 Jan 17","5.0732"
"27 Jan 17","5.0794"
"26 Jan 17","5.1251"
"25 Jan 17","5.1114"
"24 Jan 17","5.0847"
"23 Jan 17","5.0813"
"20 Jan 17","5.0397"
"19 Jan 17","5.069"
"18 Jan 17","5.0371"
"17 Jan 17","5.0606"
"16 Jan 17","4.9759"
"13 Jan 17","5.0248"
"12 Jan 17","5.0155"
"11 Jan 17","5.0356"
"10 Jan 17","5.0277"
"09 Jan 17","5.0365"
"06 Jan 17","5.0811"
"05 Jan 17","5.1213"
"04 Jan 17","5.1298"
"03 Jan 17","5.1763"
"30 Dec 16","5.1437"
"29 Dec 16","5.1409"
"28 Dec 16","5.1776"
"23 Dec 16","5.166"
"22 Dec 16","5.1949"
"21 Dec 16","5.2312"
"20 Dec 16","5.2449"
"19 Dec 16","5.2458"
"16 Dec 16","5.2781"
"15 Dec 16","5.2787"
"14 Dec 16","5.2879"
"13 Dec 16","5.2982"
"12 Dec 16","5.3224"
"09 Dec 16","5.3135"
"08 Dec 16","5.2512"
"07 Dec 16","5.1972"
"06 Dec 16","5.2916"
"05 Dec 16","5.3304"
"02 Dec 16","5.3315"
"01 Dec 16","5.3179"
"30 Nov 16","5.2371"
"29 Nov 16","5.2259"
"28 Nov 16","5.1939"
"25 Nov 16","5.182"
"24 Nov 16","5.2165"
"23 Nov 16","5.2129"
"22 Nov 16","5.1907"
"21 Nov 16","5.2094"
"18 Nov 16","5.1785"
"17 Nov 16","5.1824"
"16 Nov 16","5.1735"
"15 Nov 16","5.1187"
"14 Nov 16","5.1301"
"11 Nov 16","5.1479"
"10 Nov 16","5.0192"
"09 Nov 16","4.9388"
"08 Nov 16","4.8685"
"07 Nov 16","4.8634"
"04 Nov 16","4.8791"
"03 Nov 16","4.8567"
"02 Nov 16","4.7941"
"01 Nov 16","4.7555"
"31 Oct 16","4.8084"
"28 Oct 16","4.8184"
"27 Oct 16","4.8465"
"26 Oct 16","4.8536"
"25 Oct 16","4.822"
"24 Oct 16","4.8401"
"21 Oct 16","4.859"
"20 Oct 16","4.8473"
"19 Oct 16","4.8332"
"18 Oct 16","4.8476"
"17 Oct 16","4.7892"
"14 Oct 16","4.7699"
"13 Oct 16","4.7502"
"12 Oct 16","4.7569"
"11 Oct 16","4.7366"
"10 Oct 16","4.7416"
"07 Oct 16","4.7764"
"06 Oct 16","4.8526"
"05 Oct 16","4.8896"
"04 Oct 16","4.9032"
"03 Oct 16","4.918"
"30 Sep 16","4.9715"
"29 Sep 16","4.9837"
"28 Sep 16","4.9838"
"27 Sep 16","4.9611"
"26 Sep 16","4.9446"
"23 Sep 16","4.9632"
"22 Sep 16","4.9833"
"21 Sep 16","4.9977"
"20 Sep 16","4.9887"
"19 Sep 16","5.0189"
"16 Sep 16","5.0561"
"15 Sep 16","5.0714"
"14 Sep 16","5.086"
"13 Sep 16","5.0955"
"12 Sep 16","5.1619"
"09 Sep 16","5.1332"
"08 Sep 16","5.1004"
"07 Sep 16","5.1369"
"06 Sep 16","5.1786"
"05 Sep 16","5.1916"
"02 Sep 16","5.213"
"01 Sep 16","5.202"
"31 Aug 16","5.1252"
"30 Aug 16","5.1208"
"26 Aug 16","5.053"
"25 Aug 16","5.0631"
"24 Aug 16","5.0793"
"23 Aug 16","5.0087"
"22 Aug 16","4.998"
"19 Aug 16","4.9698"
"18 Aug 16","4.9906"
"17 Aug 16","4.9557"
"16 Aug 16","4.9212"
"15 Aug 16","4.9099"
"12 Aug 16","4.9372"
"11 Aug 16","4.942"
"10 Aug 16","4.9694"
"09 Aug 16","4.9816"
"08 Aug 16","5.0238"
"05 Aug 16","5.0484"
"04 Aug 16","5.0589"
"03 Aug 16","5.1336"
"02 Aug 16","5.1321"
"01 Aug 16","5.1553"
"29 Jul 16","5.172"
"28 Jul 16","5.163"
"27 Jul 16","5.2229"
"26 Jul 16","5.2057"
"25 Jul 16","5.2146"
"22 Jul 16","5.1909"
"21 Jul 16","5.2339"
"20 Jul 16","5.2269"
"19 Jul 16","5.2247"
"18 Jul 16","5.2563"
"15 Jul 16","5.2764"
"14 Jul 16","5.2852"
"13 Jul 16","5.2478"
"12 Jul 16","5.2607"
"11 Jul 16","5.2051"
"08 Jul 16","5.1811"
"07 Jul 16","5.1682"
"06 Jul 16","5.1725"
"05 Jul 16","5.2284"
"04 Jul 16","5.2841"
"01 Jul 16","5.2554"
"30 Jun 16","5.3125"
"29 Jun 16","5.3816"
"28 Jun 16","5.3501"
"27 Jun 16","5.3362"
"24 Jun 16","5.4319"
"23 Jun 16","5.6857"
"22 Jun 16","5.7195"
"21 Jun 16","5.7353"
"20 Jun 16","5.6803"
"17 Jun 16","5.6323"
"16 Jun 16","5.6045"
"15 Jun 16","5.5852"
"14 Jun 16","5.583"
"13 Jun 16","5.548"
"10 Jun 16","5.5354"
"09 Jun 16","5.5422"
"08 Jun 16","5.518"
"07 Jun 16","5.5738"
"06 Jun 16","5.5509"
"03 Jun 16","5.6102"
"02 Jun 16","5.6794"
"01 Jun 16","5.6654"
"31 May 16","5.7417"
"27 May 16","5.7608"
"26 May 16","5.7879"
"25 May 16","5.8258"
"24 May 16","5.8051"
"23 May 16","5.7398"
"20 May 16","5.7203"
"19 May 16","5.7383"
"18 May 16","5.6988"
"17 May 16","5.5771"
"16 May 16","5.5456"
"13 May 16","5.6011"
"12 May 16","5.6094"
"11 May 16","5.5966"
"10 May 16","5.6164"
"09 May 16","5.591"
"06 May 16","5.5902"
"05 May 16","5.6271"
"04 May 16","5.5471"
"03 May 16","5.5642"
"29 Apr 16","5.5975"
"28 Apr 16","5.658"
"27 Apr 16","5.665"
"26 Apr 16","5.6601"
"25 Apr 16","5.6866"
"22 Apr 16","5.5922"
"21 Apr 16","5.4662"
"20 Apr 16","5.4524"
"19 Apr 16","5.4422"
"18 Apr 16","5.4272"
"15 Apr 16","5.3887"
"14 Apr 16","5.3978"
"13 Apr 16","5.4039"
"12 Apr 16","5.3672"
"11 Apr 16","5.3341"
"08 Apr 16","5.3069"
"07 Apr 16","5.3204"
"06 Apr 16","5.2892"
"05 Apr 16","5.2937"
"04 Apr 16","5.3171"
"01 Apr 16","5.302"
"31 Mar 16","5.3515"
"30 Mar 16","5.4137"
"29 Mar 16","5.4208"
"24 Mar 16","5.4105"
"23 Mar 16","5.381"
"22 Mar 16","5.3926"
"21 Mar 16","5.4474"
"18 Mar 16","5.4746"
"17 Mar 16","5.4811"
"16 Mar 16","5.4646"
"15 Mar 16","5.4787"
"14 Mar 16","5.523"
"11 Mar 16","5.5445"
"10 Mar 16","5.5645"
"09 Mar 16","5.5715"
"08 Mar 16","5.5639"
"07 Mar 16","5.5944"
"04 Mar 16","5.5888"
"03 Mar 16","5.6148"
"02 Mar 16","5.6269"
"01 Mar 16","5.5599"
"29 Feb 16","5.5734"
"26 Feb 16","5.5339"
"25 Feb 16","5.5132"
"24 Feb 16","5.5389"
"23 Feb 16","5.5999"
"22 Feb 16","5.592"
"19 Feb 16","5.6205"
"18 Feb 16","5.6748"
"17 Feb 16","5.6442"
"16 Feb 16","5.6644"
"15 Feb 16","5.7022"
"12 Feb 16","5.6694"
"11 Feb 16","5.6246"
"10 Feb 16","5.7039"
"09 Feb 16","5.6944"
"08 Feb 16","5.7268"
"05 Feb 16","5.7391"
"04 Feb 16","5.7608"
"03 Feb 16","5.8334"
"02 Feb 16","5.7977"
"01 Feb 16","5.7918"
"29 Jan 16","5.7916"
"28 Jan 16","5.8769"
"27 Jan 16","5.8731"
"26 Jan 16","5.9042"
"25 Jan 16","5.8825"
"22 Jan 16","5.9011"
"21 Jan 16","5.8587"
"20 Jan 16","5.8577"
"19 Jan 16","5.7701"
"18 Jan 16","5.8534"
"15 Jan 16","5.7636"
"14 Jan 16","5.8224"
"13 Jan 16","5.784"
"12 Jan 16","5.7832"
"11 Jan 16","5.844"
"08 Jan 16","5.8103"
"07 Jan 16","5.8248"
"06 Jan 16","5.9162"
"05 Jan 16","5.883"
"04 Jan 16","5.8451"
"31 Dec 15","5.8011"
"30 Dec 15","5.7701"
"29 Dec 15","5.7396"
"24 Dec 15","5.7871"
"23 Dec 15","5.7966"
"22 Dec 15","5.7432"
"21 Dec 15","5.7791"
"18 Dec 15","5.8568"
"17 Dec 15","5.8859"
"16 Dec 15","5.8974"
"15 Dec 15","5.9715"
"14 Dec 15","5.9776"
"11 Dec 15","6.0359"
"10 Dec 15","6.0271"
"09 Dec 15","6.0117"
"08 Dec 15","5.9791"
"07 Dec 15","5.9931"
"04 Dec 15","5.9834"
"03 Dec 15","5.9802"
"02 Dec 15","6.0462"
"01 Dec 15","6.0785"
"30 Nov 15","6.0866"
"27 Nov 15","6.0688"
"26 Nov 15","6.0886"
"25 Nov 15","6.0653"
"24 Nov 15","6.0361"
"23 Nov 15","6.0511"
"20 Nov 15","6.056"
"19 Nov 15","6.0546"
"18 Nov 15","6.0648"
"17 Nov 15","6.0702"
"16 Nov 15","6.0232"
"13 Nov 15","6.0021"
"12 Nov 15","5.9769"
"11 Nov 15","5.9714"
"10 Nov 15","5.9914"
"09 Nov 15","5.9775"
"06 Nov 15","5.9783"
"05 Nov 15","5.9567"
"04 Nov 15","5.9955"
"03 Nov 15","5.975"
"02 Nov 15","5.9588"
"30 Oct 15","5.9517"
"29 Oct 15","5.9681"
"28 Oct 15","5.9368"
"27 Oct 15","5.9353"
"26 Oct 15","5.9345"
"23 Oct 15","5.9218"
"22 Oct 15","5.8954"
"21 Oct 15","5.8371"
"20 Oct 15","5.8006"
"19 Oct 15","5.8097"
"16 Oct 15","5.751"
"15 Oct 15","5.7479"
"14 Oct 15","5.7083"
"13 Oct 15","5.6634"
"12 Oct 15","5.6916"
"09 Oct 15","5.6947"
"08 Oct 15","5.7316"
"07 Oct 15","5.7729"
"06 Oct 15","5.7413"
"05 Oct 15","5.7433"
"02 Oct 15","5.7307"
"01 Oct 15","5.7445"
"30 Sep 15","5.7551"
"29 Sep 15","5.7249"
"28 Sep 15","5.7429"
"25 Sep 15","5.7412"
"24 Sep 15","5.7311"
"23 Sep 15","5.7543"
"22 Sep 15","5.803"
"21 Sep 15","5.7961"
"18 Sep 15","5.7559"
"17 Sep 15","5.7763"
"16 Sep 15","5.7611"
"15 Sep 15","5.7164"
"14 Sep 15","5.7382"
"11 Sep 15","5.7428"
"10 Sep 15","5.7959"
"09 Sep 15","5.8048"
"08 Sep 15","5.8036"
"07 Sep 15","5.794"
"04 Sep 15","5.7699"
"03 Sep 15","5.7664"
"02 Sep 15","5.7718"
"01 Sep 15","5.7752"
"28 Aug 15","5.7887"
"27 Aug 15","5.8028"
"26 Aug 15","5.7688"
"25 Aug 15","5.8085"
"24 Aug 15","5.7633"
"21 Aug 15","5.8359"
"20 Aug 15","5.8588"
"19 Aug 15","5.9079"
"18 Aug 15","5.9139"
"17 Aug 15","5.863"
"14 Aug 15","5.8757"
"13 Aug 15","5.8498"
"12 Aug 15","5.8549"
"11 Aug 15","5.9219"
"10 Aug 15","5.9465"
"07 Aug 15","5.9209"
"06 Aug 15","5.9587"
"05 Aug 15","5.9896"
"04 Aug 15","5.922"
"03 Aug 15","5.8993"
"31 Jul 15","5.8614"
"30 Jul 15","5.9312"
"29 Jul 15","5.8563"
"28 Jul 15","5.8278"
"27 Jul 15","5.79"
"24 Jul 15","5.8447"
"23 Jul 15","5.8346"
"22 Jul 15","5.9043"
"21 Jul 15","5.8809"
"20 Jul 15","5.9198"
"17 Jul 15","5.9143"
"16 Jul 15","5.8776"
"15 Jul 15","5.8912"
"14 Jul 15","5.8546"
"13 Jul 15","5.8354"
"10 Jul 15","5.7908"
"09 Jul 15","5.8778"
"08 Jul 15","5.8747"
"07 Jul 15","5.9372"
"06 Jul 15","5.9231"
"03 Jul 15","5.8893"
"02 Jul 15","5.8854"
"01 Jul 15","5.8948"
"30 Jun 15","5.9156"
"29 Jun 15","5.9199"
"26 Jun 15","5.8955"
"25 Jun 15","5.86"
"24 Jun 15","5.8639"
"23 Jun 15","5.8538"
"22 Jun 15","5.7904"
"19 Jun 15","5.8544"
"18 Jun 15","5.8081"
"17 Jun 15","5.8215"
"16 Jun 15","5.7667"
"15 Jun 15","5.7333"
"12 Jun 15","5.7384"
"11 Jun 15","5.7065"
"10 Jun 15","5.6888"
"09 Jun 15","5.6834"
"08 Jun 15","5.6891"
"05 Jun 15","5.7067"
"04 Jun 15","5.6667"
"03 Jun 15","5.6547"
"02 Jun 15","5.6744"
"01 Jun 15","5.7486"
"29 May 15","5.7306"
"28 May 15","5.8007"
"27 May 15","5.8194"
"26 May 15","5.8505"
"22 May 15","5.7666"
"21 May 15","5.768"
"20 May 15","5.7171"
"19 May 15","5.6592"
"18 May 15","5.6131"
"15 May 15","5.595"
"14 May 15","5.6315"
"13 May 15","5.669"
"12 May 15","5.707"
"11 May 15","5.6738"
"08 May 15","5.5632"
"07 May 15","5.4626"
"06 May 15","5.4249"
"05 May 15","5.4794"
"01 May 15","5.5105"
"30 Apr 15","5.5464"
"29 Apr 15","5.565"
"28 Apr 15","5.5862"
"27 Apr 15","5.5714"
"24 Apr 15","5.6197"
"23 Apr 15","5.5791"
"22 Apr 15","5.6003"
"21 Apr 15","5.5439"
"20 Apr 15","5.532"
"17 Apr 15","5.5771"
"16 Apr 15","5.6005"
"15 Apr 15","5.5982"
"14 Apr 15","5.5571"
"13 Apr 15","5.5534"
"10 Apr 15","5.5316"
"09 Apr 15","5.559"
"08 Apr 15","5.5493"
"07 Apr 15","5.5367"
"02 Apr 15","5.5448"
"01 Apr 15","5.5946"
"31 Mar 15","5.6271"
"30 Mar 15","5.5876"
"27 Mar 15","5.5989"
"26 Mar 15","5.5456"
"25 Mar 15","5.5507"
"24 Mar 15","5.5874"
"23 Mar 15","5.6149"
"20 Mar 15","5.7207"
"19 Mar 15","5.7183"
"18 Mar 15","5.7161"
"17 Mar 15","5.7635"
"16 Mar 15","5.7765"
"13 Mar 15","5.8208"
"12 Mar 15","5.8035"
"11 Mar 15","5.8391"
"10 Mar 15","5.8645"
"09 Mar 15","5.73"
"06 Mar 15","5.7276"
"05 Mar 15","5.7201"
"04 Mar 15","5.7192"
"03 Mar 15","5.7248"
"02 Mar 15","5.7025"
"27 Feb 15","5.717"
"26 Feb 15","5.7064"
"25 Feb 15","5.6698"
"24 Feb 15","5.6737"
"23 Feb 15","5.685"
"20 Feb 15","5.6474"
"19 Feb 15","5.6468"
"18 Feb 15","5.6959"
"17 Feb 15","5.6343"
"16 Feb 15","5.6336"
"13 Feb 15","5.6473"
"12 Feb 15","5.6417"
"11 Feb 15","5.6952"
"10 Feb 15","5.6571"
"09 Feb 15","5.6327"
"06 Feb 15","5.6024"
"05 Feb 15","5.5692"
"04 Feb 15","5.542"
"03 Feb 15","5.5055"
"02 Feb 15","5.5427"
"30 Jan 15","5.5732"
"29 Jan 15","5.6022"
"28 Jan 15","5.6747"
"27 Jan 15","5.6522"
"26 Jan 15","5.6348"
"23 Jan 15","5.6235"
"22 Jan 15","5.6198"
"21 Jan 15","5.6023"
"20 Jan 15","5.6827"
"19 Jan 15","5.6425"
"16 Jan 15","5.6721"
"15 Jan 15","5.6352"
"14 Jan 15","5.4954"
"13 Jan 15","5.5134"
"12 Jan 15","5.4831"
"09 Jan 15","5.4541"
"08 Jan 15","5.4781"
"07 Jan 15","5.4957"
"06 Jan 15","5.4907"
"05 Jan 15","5.4893"
"02 Jan 15","5.503"
"31 Dec 14","5.4965"
"30 Dec 14","5.4862"
"29 Dec 14","5.4893"
"24 Dec 14","5.4891"
"23 Dec 14","5.4766"
"22 Dec 14","5.4374"
"19 Dec 14","5.4349"
"18 Dec 14","5.4142"
"17 Dec 14","5.3377"
"16 Dec 14","5.3031"
"15 Dec 14","5.2514"
"12 Dec 14","5.2655"
"11 Dec 14","5.2955"
"10 Dec 14","5.2722"
"09 Dec 14","5.2566"
"08 Dec 14","5.287"
"05 Dec 14","5.2721"
"04 Dec 14","5.2476"
"03 Dec 14","5.294"
"02 Dec 14","5.258"
"01 Dec 14","5.2648"
"28 Nov 14","5.253"
"27 Nov 14","5.2643"
"26 Nov 14","5.2681"
"25 Nov 14","5.2629"
"24 Nov 14","5.2943"
"21 Nov 14","5.2997"
"20 Nov 14","5.2754"
"19 Nov 14","5.2663"
"18 Nov 14","5.2641"
"17 Nov 14","5.3023"
"14 Nov 14","5.2979"
"13 Nov 14","5.3385"
"12 Nov 14","5.3509"
"11 Nov 14","5.3878"
"10 Nov 14","5.3774"
"07 Nov 14","5.3931"
"06 Nov 14","5.3916"
"05 Nov 14","5.4072"
"04 Nov 14","5.3833"
"03 Nov 14","5.4011"
"31 Oct 14","5.3791"
"30 Oct 14","5.3465"
"29 Oct 14","5.3398"
"28 Oct 14","5.3463"
"27 Oct 14","5.3612"
"24 Oct 14","5.3491"
"23 Oct 14","5.3653"
"22 Oct 14","5.3572"
"21 Oct 14","5.3514"
"20 Oct 14","5.3318"
"17 Oct 14","5.3241"
"16 Oct 14","5.2907"
"15 Oct 14","5.2616"
"14 Oct 14","5.2821"
"13 Oct 14","5.3105"
"10 Oct 14","5.3153"
"09 Oct 14","5.3096"
"08 Oct 14","5.309"
"07 Oct 14","5.3286"
"06 Oct 14","5.3246"
"03 Oct 14","5.3438"
"02 Oct 14","5.3196"
"01 Oct 14","5.3717"
"30 Sep 14","5.36"
"29 Sep 14","5.3515"
"26 Sep 14","5.3469"
"25 Sep 14","5.3501"
"24 Sep 14","5.3287"
"23 Sep 14","5.3061"
"22 Sep 14","5.3212"
"19 Sep 14","5.312"
"18 Sep 14","5.3253"
"17 Sep 14","5.2723"
"16 Sep 14","5.2576"
"15 Sep 14","5.2644"
"12 Sep 14","5.2693"
"11 Sep 14","5.2613"
"10 Sep 14","5.2454"
"09 Sep 14","5.2378"
"08 Sep 14","5.2169"
"05 Sep 14","5.2653"
"04 Sep 14","5.3024"
"03 Sep 14","5.2541"
"02 Sep 14","5.2998"
"01 Sep 14","5.3213"
"29 Aug 14","5.3129"
"28 Aug 14","5.3144"
"27 Aug 14","5.2721"
"26 Aug 14","5.2539"
"22 Aug 14","5.2443"
"21 Aug 14","5.2306"
"20 Aug 14","5.244"
"19 Aug 14","5.2191"
"18 Aug 14","5.2393"
"15 Aug 14","5.2388"
"14 Aug 14","5.2143"
"13 Aug 14","5.2259"
"12 Aug 14","5.2822"
"11 Aug 14","5.2671"
"08 Aug 14","5.2659"
"07 Aug 14","5.3022"
"06 Aug 14","5.2946"
"05 Aug 14","5.2779"
"04 Aug 14","5.2381"
"01 Aug 14","5.2417"
"31 Jul 14","5.2716"
"30 Jul 14","5.2523"
"29 Jul 14","5.2426"
"28 Jul 14","5.2423"
"25 Jul 14","5.2335"
"24 Jul 14","5.2186"
"23 Jul 14","5.2329"
"22 Jul 14","5.2423"
"21 Jul 14","5.2378"
"18 Jul 14","5.2304"
"17 Jul 14","5.2361"
"16 Jul 14","5.2328"
"15 Jul 14","5.2281"
"14 Jul 14","5.1905"
"11 Jul 14","5.2095"
"10 Jul 14","5.2113"
"09 Jul 14","5.1839"
"08 Jul 14","5.1988"
"07 Jul 14","5.2197"
"04 Jul 14","5.2297"
"03 Jul 14","5.2182"
"02 Jul 14","5.2185"
"01 Jul 14","5.2158"
"30 Jun 14","5.1915"
"27 Jun 14","5.1849"
"26 Jun 14","5.1972"
"25 Jun 14","5.1591"
"24 Jun 14","5.1828"
"23 Jun 14","5.2049"
"20 Jun 14","5.2272"
"19 Jun 14","5.1771"
"18 Jun 14","5.1663"
"17 Jun 14","5.1887"
"16 Jun 14","5.1848"
"13 Jun 14","5.1649"
"12 Jun 14","5.1109"
"11 Jun 14","5.1029"
"10 Jun 14","5.0865"
"09 Jun 14","5.0704"
"06 Jun 14","5.0403"
"05 Jun 14","5.1028"
"04 Jun 14","5.0892"
"03 Jun 14","5.1015"
"02 Jun 14","5.0979"
"30 May 14","5.0838"
"29 May 14","5.0864"
"28 May 14","5.1054"
"27 May 14","5.1324"
"23 May 14","5.1334"
"22 May 14","5.1481"
"21 May 14","5.163"
"20 May 14","5.1505"
"19 May 14","5.1389"
"16 May 14","5.1408"
"15 May 14","5.1344"
"14 May 14","5.1272"
"13 May 14","5.1367"
"12 May 14","5.1296"
"09 May 14","5.1199"
"08 May 14","5.1167"
"07 May 14","5.1057"
"06 May 14","5.1215"
"02 May 14","5.1184"
"01 May 14","5.1075"
"30 Apr 14","5.114"
"29 Apr 14","5.1191"
"28 Apr 14","5.1072"
"25 Apr 14","5.1162"
"24 Apr 14","5.1035"
"23 Apr 14","5.0848"
"22 Apr 14","5.1101"
"17 Apr 14","5.0861"
"16 Apr 14","5.102"
"15 Apr 14","5.0766"
"14 Apr 14","5.0605"
"11 Apr 14","5.0342"
"10 Apr 14","5.0414"
"09 Apr 14","5.0514"
"08 Apr 14","5.0616"
"07 Apr 14","5.0437"
"04 Apr 14","5.0411"
"03 Apr 14","5.0349"
"02 Apr 14","5.0412"
"01 Apr 14","5.0383"
"31 Mar 14","5.0369"
"28 Mar 14","5.0466"
"27 Mar 14","5.036"
"26 Mar 14","5.0226"
"25 Mar 14","5.0197"
"24 Mar 14","5.023"
"21 Mar 14","5.0271"
"20 Mar 14","5.0322"
"19 Mar 14","5.0188"
"18 Mar 14","5.0146"
"17 Mar 14","5.0507"
"14 Mar 14","5.0586"
"13 Mar 14","5.0694"
"12 Mar 14","5.0501"
"11 Mar 14","5.0624"
"10 Mar 14","5.0519"
"07 Mar 14","5.0709"
"06 Mar 14","5.0444"
"05 Mar 14","5.0983"
"04 Mar 14","5.0828"
"03 Mar 14","5.0982"
"28 Feb 14","5.0616"
"27 Feb 14","5.0792"
"26 Feb 14","5.0753"
"25 Feb 14","5.0401"
"24 Feb 14","5.037"
"21 Feb 14","5.0434"
"20 Feb 14","5.0653"
"19 Feb 14","5.0666"
"18 Feb 14","5.0392"
"17 Feb 14","5.0521"
"14 Feb 14","5.0715"
"13 Feb 14","5.0666"
"12 Feb 14","5.0755"
"11 Feb 14","5.031"
"10 Feb 14","5.0198"
"07 Feb 14","5.0303"
"06 Feb 14","5.0169"
"05 Feb 14","5.0488"
"04 Feb 14","5.086"
"03 Feb 14","5.1217"
"31 Jan 14","5.1815"
"30 Jan 14","5.1452"
"29 Jan 14","5.1162"
"28 Jan 14","5.0993"
"27 Jan 14","5.1004"
"24 Jan 14","5.0705"
"23 Jan 14","5.0807"
"22 Jan 14","5.0885"
"21 Jan 14","5.0632"
"20 Jan 14","5.0365"
"17 Jan 14","5.0504"
"16 Jan 14","5.0091"
"15 Jan 14","4.9993"
"14 Jan 14","4.9833"
"13 Jan 14","4.9841"
"10 Jan 14","5.02"
"09 Jan 14","5.0624"
"08 Jan 14","5.0571"
"07 Jan 14","5.0339"
"06 Jan 14","5.0239"
"03 Jan 14","5.0378"
"02 Jan 14","5.0141"
"31 Dec 13","4.9819"
"30 Dec 13","4.9611"
"27 Dec 13","4.967"
"24 Dec 13","4.9617"
"23 Dec 13","4.9616"
"20 Dec 13","4.9757"
"19 Dec 13","4.9856"
"18 Dec 13","4.9816"
"17 Dec 13","4.9448"
"16 Dec 13","4.9487"
"13 Dec 13","4.9542"
"12 Dec 13","4.9653"
"11 Dec 13","4.9634"
"10 Dec 13","4.9872"
"09 Dec 13","4.9991"
"06 Dec 13","4.9995"
"05 Dec 13","5.0094"
"04 Dec 13","5.0627"
"03 Dec 13","5.0762"
"02 Dec 13","5.0728"
"29 Nov 13","5.0562"
"28 Nov 13","5.0471"
"27 Nov 13","5.0416"
"26 Nov 13","5.0162"
"25 Nov 13","5.0187"
"22 Nov 13","5.0244"
"21 Nov 13","5.0331"
"20 Nov 13","5.0279"
"19 Nov 13","4.9734"
"18 Nov 13","4.9741"
"15 Nov 13","5.0008"
"14 Nov 13","5.0109"
"13 Nov 13","5.0068"
"12 Nov 13","4.987"
"11 Nov 13","5.0207"
"08 Nov 13","5.0229"
"07 Nov 13","5.0146"
"06 Nov 13","4.959"
"05 Nov 13","4.9805"
"04 Nov 13","4.9346"
"01 Nov 13","4.9552"
"31 Oct 13","4.9447"
"30 Oct 13","4.8679"
"29 Oct 13","4.8786"
"28 Oct 13","4.8902"
"25 Oct 13","4.8999"
"24 Oct 13","4.8941"
"23 Oct 13","4.9024"
"22 Oct 13","4.9005"
"21 Oct 13","4.9304"
"18 Oct 13","4.9322"
"17 Oct 13","4.9303"
"16 Oct 13","4.9162"
"15 Oct 13","4.9353"
"14 Oct 13","4.9306"
"11 Oct 13","4.9302"
"10 Oct 13","4.9431"
