Transaction ID,Order ID,Product ID,Customer ID,Postal Code,Sales,Quantity,Profit,Discount
1558,CA-2016-109176,OFF-AR-10001955,JW-16075,19140,79.36,5,9.919999999999991,0.2
1559,CA-2015-112116,FUR-TA-10001039,JE-15475,98103,171.96,2,44.70960000000001,0
1560,CA-2016-126809,OFF-BI-10003712,EB-13750,98103,35.352000000000004,9,12.815099999999997,0.2
1561,CA-2014-105172,OFF-LA-10001641,PK-18910,94109,18.9,6,9.072,0
1562,CA-2017-107293,OFF-AR-10003732,CS-12400,98115,2.78,1,0.7227999999999999,0
1563,US-2017-102890,FUR-TA-10000577,SG-20470,10011,1044.6299999999999,5,-295.97849999999994,0.4
1564,CA-2015-158554,OFF-PA-10004000,CM-12190,19134,11.352000000000002,3,4.1151,0.2
1565,CA-2014-116239,OFF-ST-10001370,CL-12565,29203,354.90000000000003,5,17.744999999999962,0
1566,CA-2015-132101,TEC-PH-10004539,JO-15550,98105,453.576,3,39.687899999999985,0.2
1567,CA-2015-129112,TEC-AC-10003038,AW-10840,75002,21.48,3,-0.26850000000000307,0.2
1568,CA-2015-129112,OFF-BI-10000088,AW-10840,75002,8.783999999999999,4,-13.615200000000002,0.8
1569,US-2017-152002,OFF-PA-10000357,DV-13465,90004,122.97,3,60.255300000000005,0
1570,CA-2017-165029,OFF-AR-10003504,AH-10075,30318,12.84,3,3.723599999999999,0
1571,US-2014-157385,FUR-CH-10000863,SC-20095,90004,603.92,5,-67.941,0.2
1572,US-2014-157385,OFF-EN-10003160,SC-20095,90004,21.84,3,10.4832,0
1573,US-2014-157385,TEC-AC-10003280,SC-20095,90004,29.99,1,6.2978999999999985,0
1574,US-2014-157385,FUR-CH-10000595,SC-20095,90004,381.44000000000005,2,23.839999999999975,0.2
1575,CA-2014-101602,TEC-PH-10000169,MC-18100,79907,40.68,3,-9.153000000000004,0.2
1576,CA-2014-101602,FUR-CH-10004675,MC-18100,79907,763.28,5,-21.807999999999993,0.3
1577,CA-2016-109057,OFF-ST-10002406,TT-21460,60505,23.952,2,2.3952000000000018,0.2
1578,CA-2016-154403,OFF-PA-10001526,AP-10720,35630,4.98,1,2.4402000000000004,0
1579,CA-2016-102456,OFF-AP-10004336,DL-12865,10011,170.88,3,49.55519999999998,0
1580,CA-2015-131338,TEC-PH-10003012,NP-18325,10024,307.98,2,89.31419999999997,0
1581,CA-2015-131338,FUR-TA-10002607,NP-18325,10024,382.806,9,-153.12239999999997,0.4
1582,CA-2015-131338,OFF-ST-10000642,NP-18325,10024,41.96,2,2.937199999999997,0
1583,CA-2015-131338,OFF-BI-10000545,NP-18325,10024,1217.568,2,456.588,0.2
1584,CA-2015-131338,FUR-FU-10002157,NP-18325,10024,47.04,3,18.345599999999997,0
1585,CA-2015-131338,FUR-FU-10001706,NP-18325,10024,6.16,2,2.9568,0
1586,CA-2015-131338,TEC-PH-10000984,NP-18325,10024,979.95,5,274.3860000000001,0
1587,CA-2015-131338,OFF-PA-10001357,NP-18325,10024,143.7,3,68.976,0
1588,CA-2015-131338,OFF-FA-10000992,NP-18325,10024,10.649999999999999,3,5.0055,0
1589,CA-2015-131338,TEC-AC-10002600,NP-18325,10024,247.8,4,34.69200000000001,0
1590,CA-2016-109911,OFF-AR-10001662,VG-21805,23464,10.96,4,2.959200000000001,0
1591,US-2016-132423,OFF-AR-10001221,MY-18295,76051,33.48800000000001,7,5.860399999999997,0.2
1592,US-2016-132423,OFF-FA-10002988,MY-18295,76051,8.04,5,2.9144999999999994,0.2
1593,CA-2015-122826,TEC-PH-10004830,RD-19480,98502,201.568,4,22.676399999999994,0.2
1594,CA-2014-117317,OFF-PA-10004519,JF-15490,90032,13.440000000000001,3,6.585600000000001,0
1595,CA-2015-118423,FUR-BO-10000362,DP-13390,61604,359.05799999999994,3,-35.9058,0.3
1596,CA-2017-149181,FUR-CH-10004540,MD-17350,43229,47.992,2,-2.056799999999999,0.3
1597,CA-2017-132234,FUR-FU-10001290,MY-17380,10011,547.3000000000001,13,175.13599999999997,0
1598,CA-2017-158876,OFF-PA-10000308,AB-10150,75007,16.896,4,5.279999999999999,0.2
1599,CA-2017-158876,OFF-SU-10001165,AB-10150,75007,6.672000000000001,1,0.5004,0.2
1600,CA-2017-158876,OFF-AR-10003373,AB-10150,75007,99.13600000000001,4,8.674399999999995,0.2
1601,CA-2017-158876,FUR-FU-10001967,AB-10150,75007,15.991999999999999,2,-13.992999999999999,0.6
1602,CA-2016-164672,FUR-FU-10001488,GB-14530,19901,211.96,2,42.391999999999996,0
1603,US-2016-132857,OFF-AR-10003251,CA-12775,37167,6.671999999999999,3,1.6679999999999997,0.2
1604,CA-2017-116645,OFF-AR-10001044,ME-17725,19711,155.94,6,45.22259999999999,0
1605,US-2016-115819,TEC-PH-10004700,JO-15280,90049,39.96000000000001,5,12.986999999999995,0.2
1606,US-2016-115819,OFF-AR-10000823,JO-15280,90049,5.46,3,1.5288000000000002,0
1607,US-2016-115819,OFF-AR-10004456,JO-15280,90049,73.2,5,21.227999999999998,0
1608,US-2016-115819,OFF-BI-10000050,JO-15280,90049,5.84,1,1.9709999999999996,0.2
1609,US-2016-115819,OFF-PA-10002377,JO-15280,90049,22.72,4,10.223999999999998,0
1610,US-2016-115819,OFF-BI-10000591,JO-15280,90049,9.336,3,3.2675999999999994,0.2
1611,CA-2014-156349,FUR-BO-10000362,ML-17395,90008,290.666,2,27.356800000000007,0.15
1612,CA-2014-156349,TEC-PH-10000441,ML-17395,90008,201.584,2,20.158400000000015,0.2
1613,CA-2014-156349,TEC-PH-10002726,ML-17395,90008,83.98400000000001,2,31.494,0.2
1614,CA-2017-138380,OFF-ST-10003306,YS-21880,94601,1000.0200000000001,7,290.0057999999999,0
1615,US-2016-113509,TEC-AC-10004855,PL-18925,19143,83.97600000000001,3,-13.6461,0.2
1616,CA-2015-130022,OFF-LA-10002787,JK-16120,55122,3.75,1,1.7999999999999998,0
1617,CA-2015-130022,OFF-LA-10002043,JK-16120,55122,41.4,4,19.872,0
1618,CA-2015-130022,OFF-AR-10001915,JK-16120,55122,29.79,3,12.511800000000001,0
1619,US-2016-118780,OFF-ST-10000352,PN-18775,10011,59.48,2,8.922000000000004,0
1620,US-2016-118780,OFF-PA-10000575,PN-18775,10011,6.69,1,3.0774,0
1621,CA-2017-108560,FUR-FU-10002937,JC-15385,98031,198.46,2,99.23,0
1622,CA-2017-108560,OFF-LA-10003930,JC-15385,98031,786.48,8,385.3752,0
1623,CA-2017-108560,OFF-BI-10001107,JC-15385,98031,23.168000000000003,2,7.8191999999999995,0.2
1624,CA-2017-108560,TEC-AC-10003063,JC-15385,98031,50,2,10.5,0
1625,CA-2015-157084,TEC-PH-10002922,JG-15160,90049,675.96,5,84.49499999999995,0.2
1626,CA-2015-157084,TEC-AC-10002049,JG-15160,90049,1265.85,3,556.974,0
1627,CA-2015-164539,OFF-AP-10002457,PO-19180,10011,523.25,5,141.27749999999997,0
1628,CA-2015-143119,FUR-CH-10001270,MC-17275,70506,517.5,6,155.24999999999994,0
1629,CA-2017-101049,FUR-FU-10004415,AS-10240,44105,17.92,5,2.4639999999999986,0.2
1630,CA-2017-101049,OFF-BI-10001510,AS-10240,44105,41.25600000000001,6,-34.38000000000001,0.7
1631,CA-2016-106530,OFF-ST-10002011,CL-12565,44105,1006.056,3,88.02990000000005,0.2
1632,CA-2016-106530,OFF-PA-10002986,CL-12565,44105,10.688,2,3.7407999999999997,0.2
1633,CA-2016-106530,OFF-PA-10004451,CL-12565,44105,10.368000000000002,2,3.6288,0.2
1634,CA-2016-106530,OFF-ST-10000649,CL-12565,44105,25.12,2,1.5700000000000012,0.2
1635,CA-2016-106530,TEC-AC-10001465,CL-12565,44105,58.112,2,7.263999999999994,0.2
1636,CA-2014-168984,OFF-PA-10001166,NW-18400,97224,15.552000000000003,3,5.4432,0.2
1637,CA-2014-168984,OFF-ST-10001097,NW-18400,97224,669.08,5,-167.27,0.2
1638,CA-2014-168984,TEC-PH-10000038,NW-18400,97224,438.336,4,-87.66720000000004,0.2
1639,CA-2016-157266,OFF-PA-10002689,TB-21280,20016,19.44,3,9.3312,0
1640,CA-2016-157266,OFF-BI-10004728,TB-21280,20016,9.64,2,4.4344,0
1641,CA-2016-157266,OFF-PA-10004675,TB-21280,20016,12.7,2,5.842,0
1642,CA-2016-157266,FUR-FU-10000629,TB-21280,20016,41.37,3,17.3754,0
1643,US-2014-134712,OFF-FA-10003112,BS-11380,60076,12.624,2,3.944999999999999,0.2
1644,CA-2015-111829,OFF-ST-10000142,FH-14365,98115,1247.6399999999999,3,349.33919999999995,0
1645,CA-2015-111829,TEC-CO-10001766,FH-14365,98115,3149.9300000000003,7,1480.4670999999998,0
1646,CA-2015-111829,OFF-PA-10004359,FH-14365,98115,209.7,2,100.65599999999999,0
1647,CA-2015-105221,TEC-AC-10002323,VM-21685,19140,35.36000000000001,2,-3.0939999999999994,0.2
1648,CA-2015-105221,OFF-FA-10001135,VM-21685,19140,3.168,2,-0.7127999999999999,0.2
1649,CA-2015-120341,OFF-BI-10004224,SF-20200,19143,121.10400000000003,6,-100.91999999999999,0.7
1650,CA-2015-120341,TEC-PH-10003357,SF-20200,19143,45.894,1,-9.178799999999999,0.4
1651,CA-2014-135699,OFF-PA-10004475,HH-15010,94110,109.92,2,53.8608,0
1652,CA-2014-135699,OFF-PA-10003001,HH-15010,94110,13.36,2,6.4128,0
1653,US-2017-132444,OFF-ST-10003442,CD-12280,98105,169.68,6,45.8136,0
1654,US-2017-132444,TEC-AC-10003832,CD-12280,98105,132.52,4,54.333200000000005,0
1655,US-2017-132444,OFF-FA-10000611,CD-12280,98105,2.96,2,1.4207999999999998,0
1656,US-2017-132444,OFF-BI-10001116,CD-12280,98105,8.448,2,2.9568000000000003,0.2
1657,US-2017-132444,OFF-ST-10000563,CD-12280,98105,95.94,3,9.594000000000001,0
1658,CA-2014-127159,FUR-FU-10000010,HL-15040,53209,34.79,7,10.784899999999999,0
1659,CA-2017-161809,TEC-PH-10004922,TH-21100,90045,160.776,3,10.048500000000004,0.2
1660,CA-2017-127285,OFF-BI-10004330,MM-18055,98115,88.752,3,27.734999999999996,0.2
1661,CA-2017-127285,OFF-BI-10002072,MM-18055,98115,13.904,2,5.2139999999999995,0.2
1662,CA-2017-144526,TEC-PH-10002549,QJ-19255,19143,677.5799999999999,5,-158.10199999999998,0.4
1663,CA-2017-144526,OFF-BI-10002353,QJ-19255,19143,13.896,3,-9.264,0.7
1664,CA-2016-128531,OFF-ST-10001325,NS-18505,75217,41.92,5,3.6679999999999993,0.2
1665,CA-2016-128531,TEC-AC-10002049,NS-18505,75217,297.576,3,-7.439400000000035,0.2
1666,CA-2016-128531,OFF-FA-10002676,NS-18505,75217,4.344,3,0.8687999999999998,0.2
1667,CA-2016-128531,TEC-AC-10003023,NS-18505,75217,94.992,2,-2.374800000000004,0.2
1668,CA-2016-128531,OFF-PA-10000167,NS-18505,75217,74.352,3,23.234999999999992,0.2
1669,CA-2016-128531,OFF-AR-10003405,NS-18505,75217,14.04,3,1.5794999999999986,0.2
1670,US-2015-157154,FUR-TA-10001889,MM-17920,10011,1018.1039999999999,4,-373.3048,0.4
1671,CA-2017-159457,TEC-PH-10002185,RD-19480,77095,16.68,3,5.2125,0.2
1672,CA-2016-107615,TEC-AC-10001013,RB-19645,89031,58.58,2,19.331399999999995,0
1673,CA-2017-111647,TEC-PH-10002726,RD-19585,75023,167.96800000000002,4,62.988,0.2
1674,CA-2015-150560,OFF-LA-10003930,SW-20455,23434,196.62,2,96.3438,0
1675,CA-2015-143077,FUR-FU-10003535,SF-20965,77041,21.936000000000003,2,-10.419600000000003,0.6
1676,CA-2015-143077,OFF-BI-10000088,SF-20965,77041,6.587999999999999,3,-10.211400000000005,0.8
1677,CA-2016-122728,OFF-ST-10000604,EB-13930,94110,104.28,3,26.069999999999993,0
1678,CA-2016-122728,OFF-PA-10004040,EB-13930,94110,17.94,3,8.790600000000001,0
1679,CA-2014-122882,OFF-ST-10002344,SB-20290,19134,64.784,1,-14.576399999999996,0.2
1680,CA-2014-122882,TEC-PH-10003589,SB-20290,19134,32.382,3,4.317599999999999,0.4
1681,CA-2014-122882,FUR-FU-10000758,SB-20290,19134,42.368,2,8.473599999999996,0.2
1682,CA-2014-122882,TEC-MA-10004679,SB-20290,19134,399.54,4,-559.3559999999999,0.7
1683,US-2016-101497,OFF-PA-10000176,PS-18760,90008,18.97,1,9.105599999999999,0
1684,CA-2016-147585,FUR-FU-10002597,CB-12535,94110,14.82,3,6.224400000000001,0
1685,CA-2017-149489,OFF-AP-10002495,DK-12835,19143,99.28,2,12.40999999999999,0.2
1686,CA-2017-149489,OFF-BI-10002813,DK-12835,19143,1.1880000000000002,2,-0.9899999999999998,0.7
1687,CA-2017-149489,OFF-BI-10002414,DK-12835,19143,7.518000000000001,2,-5.7638,0.7
1688,CA-2017-143798,OFF-PA-10000788,AW-10840,19140,10.368000000000002,2,3.6288,0.2
1689,CA-2017-143798,FUR-FU-10004306,AW-10840,19140,310.88000000000005,2,23.31599999999999,0.2
1690,CA-2014-142839,FUR-TA-10001539,TS-21610,19143,853.0919999999999,6,-227.49120000000016,0.4
1691,CA-2017-129833,OFF-PA-10000575,HF-14995,46203,33.45,5,15.387,0
1692,CA-2017-129833,OFF-BI-10004182,HF-14995,46203,10.4,5,5.096,0
1693,US-2016-154361,FUR-FU-10004020,HZ-14950,43229,21.880000000000003,5,6.2905,0.2
1694,US-2016-158708,TEC-AC-10003133,AB-10255,75023,13.616,2,3.574200000000001,0.2
1695,CA-2015-156335,TEC-AC-10002006,PO-19195,7002,63.96,4,19.827599999999997,0
1696,CA-2015-156335,OFF-BI-10003314,PO-19195,7002,14.46,3,7.0854,0
1697,CA-2015-156335,TEC-PH-10002726,PO-19195,7002,104.98,2,52.49,0
1698,CA-2015-148376,OFF-AP-10000240,AG-10900,90008,106.96,2,31.018399999999986,0
1699,CA-2015-148376,OFF-LA-10002381,AG-10900,90008,21.560000000000002,7,10.348799999999999,0
1700,CA-2014-135657,FUR-TA-10004086,SC-20725,98115,515.88,6,113.49359999999999,0
1701,CA-2015-114069,OFF-BI-10000320,ND-18370,10035,11.808,2,4.2804,0.2
1702,CA-2015-114069,FUR-CH-10000595,ND-18370,10035,1931.04,9,321.8399999999999,0.1
1703,CA-2015-114069,OFF-PA-10000349,ND-18370,10035,9.96,2,4.6812000000000005,0
1704,CA-2014-139857,OFF-FA-10001843,CD-12790,92037,12.350000000000001,5,5.8045,0
1705,CA-2016-106306,OFF-BI-10003676,PG-18820,85301,9.702000000000002,3,-7.114799999999999,0.7
1706,CA-2015-100545,OFF-BI-10003638,IM-15070,19120,11.610000000000003,2,-9.288,0.7
1707,CA-2017-123491,OFF-LA-10003077,JK-15205,94122,43.86,6,20.614199999999997,0
1708,CA-2017-123491,TEC-PH-10003505,JK-15205,94122,148.48,2,16.703999999999986,0.2
1709,CA-2017-123491,OFF-PA-10003424,JK-15205,94122,7.42,2,3.71,0
1710,CA-2017-123491,FUR-CH-10003061,JK-15205,94122,71.992,1,-0.899900000000013,0.2
1711,CA-2017-123491,OFF-AR-10003514,JK-15205,94122,19.9,5,6.566999999999998,0
1712,CA-2017-123491,OFF-AP-10002684,JK-15205,94122,1702.12,14,510.63599999999985,0
1713,CA-2015-145401,OFF-PA-10004405,JP-15520,77070,14.303999999999998,6,5.0064,0.2
1714,US-2017-124968,FUR-TA-10004289,MM-18055,60610,765.625,7,-566.5625,0.5
1715,CA-2017-104003,FUR-BO-10003965,DC-13285,94110,307.666,2,-14.47839999999998,0.15
1716,CA-2016-154788,OFF-BI-10003314,JL-15835,10011,7.712000000000001,2,2.7956000000000003,0.2
1717,CA-2016-169943,OFF-AP-10001563,BN-11515,10011,242.89999999999998,5,70.44099999999997,0
1718,CA-2016-169943,OFF-ST-10004123,BN-11515,10011,454.90000000000003,5,0,0
1719,CA-2016-169943,FUR-FU-10002088,BN-11515,10011,35.92,4,15.086400000000001,0
1720,CA-2016-169943,FUR-FU-10000010,BN-11515,10011,39.76,8,12.325599999999998,0
1721,CA-2016-169943,OFF-BI-10002824,BN-11515,10011,47.744,4,14.919999999999995,0.2
1722,US-2015-123218,TEC-PH-10001061,KD-16345,60623,159.984,2,11.998799999999996,0.2
1723,US-2015-123218,TEC-AC-10000736,KD-16345,60623,255.968,4,51.193599999999996,0.2
1724,US-2015-123218,FUR-BO-10003966,KD-16345,60623,359.05799999999994,3,-71.81160000000003,0.3
1725,CA-2015-127453,OFF-AP-10000828,JK-15370,19143,434.352,3,43.43519999999998,0.2
1726,CA-2015-127453,OFF-AP-10002906,JK-15370,19143,3.5520000000000005,2,0.44399999999999973,0.2
1727,CA-2015-127453,OFF-AP-10003860,JK-15370,19143,88.83200000000001,4,7.7728,0.2
1728,US-2017-164056,FUR-TA-10001307,FM-14215,43017,1048.35,5,-69.88999999999999,0.4
1729,CA-2016-106894,TEC-AC-10003063,CA-12265,22153,100,4,21,0
1730,CA-2016-106894,OFF-LA-10001045,CA-12265,22153,7.83,3,3.6018,0
1731,CA-2014-125136,OFF-PA-10001457,KD-16495,28314,96.256,8,31.283199999999987,0.2
1732,CA-2014-125136,OFF-PA-10001804,KD-16495,28314,10.688,2,3.7407999999999997,0.2
1733,US-2016-131149,OFF-ST-10000689,LH-17155,75081,338.04,3,-33.804,0.2
1734,US-2016-131149,OFF-AR-10002135,LH-17155,75081,154.24,4,17.351999999999975,0.2
1735,CA-2017-101483,OFF-AP-10002082,AG-10675,28540,34.848000000000006,2,6.533999999999997,0.2
1736,CA-2017-101483,TEC-PH-10003442,AG-10675,28540,22,5,1.375,0.2
1737,CA-2017-101483,OFF-AR-10002833,AG-10675,28540,4.368,3,0.3822000000000001,0.2
1738,CA-2015-130204,OFF-ST-10001325,DB-13120,94122,31.44,3,8.488800000000001,0
1739,CA-2015-130204,TEC-AC-10003038,DB-13120,94122,17.9,2,3.400999999999998,0
1740,CA-2015-130204,TEC-AC-10003590,DB-13120,94122,129.45,5,46.602,0
1741,CA-2014-110527,OFF-LA-10000262,ED-13885,92037,20.88,8,9.6048,0
1742,CA-2017-152807,OFF-PA-10004355,MC-18100,19140,20.736000000000004,4,7.2576,0.2
1743,CA-2017-152807,FUR-FU-10004415,MC-18100,19140,7.168000000000001,2,0.9855999999999994,0.2
1744,CA-2017-152807,OFF-ST-10002486,MC-18100,19140,11.168000000000001,2,-2.512800000000001,0.2
1745,CA-2017-152807,TEC-AC-10001142,MC-18100,19140,442.40000000000003,7,-55.30000000000007,0.2
1746,CA-2014-133270,OFF-AR-10002656,BM-11785,14609,13.36,2,4.943199999999999,0
1747,CA-2016-155670,OFF-BI-10000138,EM-14065,28540,11.232000000000001,8,-8.236799999999999,0.7
1748,CA-2016-155670,OFF-PA-10004947,EM-14065,28540,10.272000000000002,3,3.209999999999998,0.2
1749,US-2014-157406,OFF-PA-10003543,DA-13450,77095,10.368000000000002,2,3.6288,0.2
1750,US-2014-157406,OFF-AR-10002221,DA-13450,77095,6.24,3,0.5460000000000007,0.2
1751,CA-2015-139094,FUR-TA-10004607,MO-17800,78207,206.96200000000002,2,-32.52260000000001,0.3
1752,CA-2017-168837,FUR-FU-10001918,JW-15955,94601,9.46,2,3.689400000000001,0
1753,CA-2017-116715,OFF-ST-10004340,VW-21775,94122,559.62,9,151.09740000000002,0
1754,CA-2017-116715,OFF-PA-10004475,VW-21775,94122,109.92,2,53.8608,0
1755,CA-2017-116715,OFF-PA-10003893,VW-21775,94122,8.56,2,3.8519999999999994,0
1756,CA-2015-135622,OFF-PA-10000100,TT-21460,76106,360.712,11,130.7581,0.2
1757,CA-2015-135622,TEC-PH-10001817,TT-21460,76106,1718.4,6,150.36000000000013,0.2
1758,US-2015-107349,OFF-BI-10001765,SL-20155,77095,41.56799999999999,6,-66.50880000000004,0.8
1759,CA-2014-139017,TEC-AC-10001013,RM-19375,77095,46.864000000000004,2,7.615399999999994,0.2
1760,CA-2014-141817,OFF-AR-10003478,MB-18085,19143,19.536,3,4.884,0.2
1761,CA-2015-130785,FUR-BO-10000330,AG-10900,92105,411.332,4,-4.839199999999977,0.15
1762,CA-2015-130785,OFF-BI-10001900,AG-10900,92105,28.752000000000002,6,9.7038,0.2
1763,CA-2015-130785,FUR-BO-10003159,AG-10900,92105,293.199,3,-20.696400000000025,0.15
1764,CA-2016-110254,OFF-SU-10002573,ML-17755,23434,35.06,2,10.517999999999997,0
1765,CA-2016-110254,OFF-LA-10004484,ML-17755,23434,4.13,1,1.8998,0
1766,CA-2016-110254,FUR-FU-10001591,ML-17755,23434,109.8,9,46.11600000000001,0
1767,CA-2016-110254,OFF-LA-10002034,ML-17755,23434,9.82,2,4.8118,0
1768,US-2014-158057,OFF-BI-10004410,CC-12685,27405,7.644000000000001,4,-5.8603999999999985,0.7
1769,US-2014-158057,OFF-BI-10002735,CC-12685,27405,51.46500000000002,5,-39.45649999999999,0.7
1770,CA-2017-146024,OFF-SU-10001935,SC-20770,75081,6.976000000000001,4,-1.3952000000000013,0.2
1771,CA-2017-146024,OFF-BI-10003291,SC-20770,75081,12.221999999999998,7,-20.166300000000007,0.8
1772,CA-2016-129686,OFF-ST-10004337,GG-14650,60623,97.98400000000001,2,-24.496000000000002,0.2
1773,CA-2016-129686,TEC-AC-10001266,GG-14650,60623,62.400000000000006,6,19.499999999999993,0.2
1774,CA-2014-118976,OFF-BI-10001628,MY-18295,21215,20.86,2,9.386999999999999,0
1775,CA-2014-118976,OFF-ST-10000877,MY-18295,21215,497.61,9,129.3786,0
1776,CA-2014-118976,OFF-AR-10004752,MY-18295,21215,5.34,2,1.4952,0
1777,CA-2014-118976,OFF-LA-10000452,MY-18295,21215,3.15,1,1.512,0
1778,CA-2015-105347,OFF-PA-10000675,DP-13000,90004,368.91,9,180.76590000000002,0
1779,CA-2015-105347,OFF-AR-10003045,DP-13000,90004,14.7,5,6.615,0
1780,CA-2016-124667,TEC-AC-10003447,BD-11770,10011,59.97,3,14.992499999999996,0
1781,CA-2016-124667,OFF-ST-10002276,BD-11770,10011,83.36,1,20.840000000000003,0
1782,CA-2015-111094,OFF-PA-10001609,CB-12535,2038,6.58,2,3.0267999999999997,0
1783,CA-2015-111094,OFF-BI-10001597,CB-12535,2038,122.94,3,59.01119999999999,0
1784,CA-2017-166317,OFF-PA-10004475,JE-15610,53209,219.84,4,107.7216,0
1785,CA-2017-166317,TEC-AC-10004510,JE-15610,53209,98.16,6,9.815999999999995,0
1786,CA-2017-166317,OFF-BI-10002976,JE-15610,53209,33.04,8,15.5288,0
1787,CA-2017-166317,TEC-PH-10001615,JE-15610,53209,86.97,3,25.22129999999999,0
1788,CA-2015-154326,TEC-PH-10001819,RP-19855,53142,134.97,3,64.78559999999999,0
1789,CA-2015-154326,TEC-PH-10000560,RP-19855,53142,699.98,2,195.99440000000004,0
1790,CA-2015-154326,TEC-AC-10004568,RP-19855,53142,139.95,5,26.590499999999988,0
1791,CA-2014-102008,OFF-PA-10004092,RA-19915,10011,48.94,1,24.47,0
1792,CA-2014-120474,FUR-CH-10001854,RP-19390,53711,2807.84,8,673.8816000000002,0
1793,CA-2014-120474,OFF-AR-10000475,RP-19390,53711,46.64,4,12.592800000000004,0
1794,CA-2014-104773,OFF-ST-10000777,TB-21175,77041,60.416,2,6.0416000000000025,0.2
1795,CA-2016-140774,OFF-AR-10004022,BE-11455,66062,107.94,3,26.984999999999992,0
1796,US-2017-139465,OFF-ST-10002352,MR-17545,10024,63.84,8,16.598399999999998,0
1797,US-2017-139465,TEC-PH-10000455,MR-17545,10024,347.96999999999997,3,100.91129999999997,0
1798,US-2017-139465,OFF-BI-10003910,MR-17545,10024,37.008,6,11.565,0.2
1799,CA-2016-100965,FUR-FU-10003039,RM-19375,95123,215.65,5,73.321,0
1800,CA-2016-121034,OFF-FA-10000585,JF-15565,75081,11.168000000000001,4,3.6295999999999995,0.2
1801,CA-2016-121034,OFF-PA-10001994,JF-15565,75081,53.952000000000005,3,17.534399999999998,0.2
1802,CA-2016-149461,FUR-FU-10004270,AS-10135,98002,4.18,1,1.5048,0
1803,CA-2017-158379,OFF-BI-10002498,JA-15970,19134,5.607000000000001,1,-4.2987,0.7
1804,CA-2017-158379,OFF-SU-10002881,JA-15970,19134,4663.736000000001,7,-1049.3406,0.2
1805,CA-2017-158379,TEC-AC-10002926,JA-15970,19134,79.98400000000001,2,22.995400000000004,0.2
1806,US-2016-116729,TEC-PH-10002200,GK-14620,90049,2575.944,7,257.5944000000003,0.2
1807,US-2016-116729,OFF-PA-10002005,GK-14620,90049,45.36,7,21.772800000000004,0
1808,US-2016-116729,TEC-AC-10001465,GK-14620,90049,254.24,7,76.27199999999998,0
1809,CA-2016-164938,TEC-PH-10004897,PB-19210,74133,69.93,7,0.6992999999999991,0
1810,CA-2016-165484,FUR-FU-10001196,HK-14890,60610,16.156,7,-12.116999999999999,0.6
1811,CA-2016-165484,OFF-PA-10000595,HK-14890,60610,54.816,3,17.815199999999997,0.2
1812,CA-2014-132612,FUR-TA-10004534,FO-14305,22801,1441.3,7,245.0209999999999,0
1813,US-2017-161193,FUR-FU-10001861,BT-11680,43055,77.6,5,28.129999999999995,0.2
1814,US-2017-161193,FUR-FU-10000206,BT-11680,43055,4.656000000000001,2,1.5713999999999997,0.2
1815,CA-2015-131597,FUR-TA-10002607,SP-20620,90045,170.13600000000002,3,-8.506799999999991,0.2
1816,CA-2015-164833,OFF-LA-10000443,LL-16840,98105,7.38,2,3.4686,0
1817,CA-2015-164833,OFF-AR-10004685,LL-16840,98105,9.26,2,3.0557999999999996,0
1818,CA-2015-125423,OFF-LA-10001771,MC-17575,90036,9.96,2,4.5816,0
1819,US-2014-130379,OFF-AP-10001394,JL-15235,60623,75.59999999999998,2,-166.32000000000005,0.8
1820,US-2014-130379,FUR-FU-10002553,JL-15235,60623,29.32,2,-24.188999999999993,0.6
1821,CA-2016-168956,OFF-AP-10004233,EA-14035,60623,92.06399999999998,6,-225.55680000000007,0.8
1822,CA-2016-168956,OFF-FA-10000304,EA-14035,60623,6.976000000000001,4,1.8312000000000004,0.2
1823,CA-2016-168956,FUR-CH-10004754,EA-14035,60623,62.958,3,-2.6982,0.3
1824,CA-2016-168956,OFF-PA-10000809,EA-14035,60623,5.184000000000001,1,1.8144,0.2
1825,CA-2016-167507,OFF-BI-10003694,SA-20830,97756,31.32,10,-25.05599999999999,0.7
1826,CA-2016-167507,FUR-FU-10001935,SA-20830,97756,11.840000000000002,4,3.108000000000001,0.2
1827,CA-2016-167507,FUR-FU-10002878,SA-20830,97756,22.784000000000002,1,4.841600000000001,0.2
1828,CA-2016-109344,TEC-PH-10002624,CH-12070,27604,1127.976,3,126.8972999999998,0.2
1829,US-2015-140851,OFF-PA-10000019,ND-18460,31204,38.88,6,18.6624,0
1830,CA-2014-103373,TEC-PH-10002885,BS-11755,44105,779.796,2,-168.95579999999995,0.4
1831,CA-2017-145884,TEC-PH-10000895,SL-20155,74403,1439.92,8,374.3792000000001,0
1832,CA-2017-145884,FUR-TA-10002356,SL-20155,74403,262.11,1,62.90639999999999,0
1833,CA-2015-131422,FUR-CH-10001270,GB-14530,28110,207,3,25.87499999999997,0.2
1834,CA-2017-162691,TEC-MA-10000488,AS-10045,78745,1439.982,3,-263.99670000000026,0.4
1835,CA-2017-162691,OFF-PA-10003729,AS-10045,78745,36.28800000000001,7,12.700800000000001,0.2
1836,CA-2014-141278,OFF-AR-10003056,RM-19375,6450,21.400000000000002,5,6.205999999999998,0
1837,CA-2017-122693,OFF-AP-10002518,NH-18610,30076,1245.86,7,361.2993999999999,0
1838,CA-2014-117345,OFF-LA-10000240,BF-10975,28205,17.544,3,5.921099999999998,0.2
